# HEGEL:: NS_NLTE fluid model solution file
# SI UNITS used: position [m], density [kg/m^3], number density [1/m^3], velocity [m/s], pressure [Pa], energy [J/kg], power [W/m^3], heat-flux [W/m^2], electric field [V/m], magnetic field [T]
# x  X_em  X_N  X_O  X_C  X_N2  X_NO  X_O2  X_CO  X_CO2  X_CN  X_C2  X_C3  X_N2p  X_NOp  X_Np  X_O2p  X_Op  X_COp  X_CNp  X_Cp  Th  Tve  rho  p  H  Mf  u  v
  0.40096359E+00   0.66673910E-08   0.25239436E-05   0.23241142E-01   0.11709985E-16   0.77543520E+00   0.13910518E-01   0.18741060E+00   0.11153724E-11   0.49758846E-13   0.10787112E-18   0.36848303E-16   0.26198032E-14   0.15300621E-16   0.66629875E-08   0.44931532E-20   0.45002064E-11   0.46880776E-15   0.73417999E-14   0.80983938E-14   0.25550494E-19   0.28039893E+04   0.28083520E+04   0.29580192E-01   0.24189842E+05   0.35294256E+07   0.57106899E-02  -0.61185721E+01   0.13164027E+04
  0.40098868E+00   0.67468152E-08   0.27593219E-05   0.23437515E-01   0.11926009E-16   0.77529901E+00   0.13993582E-01   0.18726712E+00   0.10627859E-11   0.48292639E-13   0.11634605E-18   0.37471935E-16   0.26722930E-14   0.18928373E-16   0.67419495E-08   0.58858876E-20   0.49610761E-11   0.54946225E-15   0.73843293E-14   0.81356188E-14   0.28136797E-19   0.28272302E+04   0.28313066E+04   0.29334108E-01   0.24189780E+05   0.35611850E+07   0.58880841E-02  -0.63351072E+01   0.13254316E+04
  0.40101440E+00   0.68269133E-08   0.30094246E-05   0.23633289E-01   0.12142836E-16   0.77516310E+00   0.14074027E-01   0.18712656E+00   0.10110206E-11   0.46884736E-13   0.12515337E-18   0.38094374E-16   0.27249071E-14   0.23259747E-16   0.68215536E-08   0.76524619E-20   0.54538452E-11   0.64070756E-15   0.74264529E-14   0.81722701E-14   0.30891715E-19   0.28500605E+04   0.28538799E+04   0.29096214E-01   0.24189696E+05   0.35924267E+07   0.60697664E-02  -0.65572890E+01   0.13342236E+04
  0.40104076E+00   0.69076586E-08   0.32742093E-05   0.23828254E-01   0.12360830E-16   0.77502764E+00   0.14151607E-01   0.18698921E+00   0.96015115E-12   0.45531831E-13   0.13441237E-18   0.38716397E-16   0.27776478E-14   0.28391842E-16   0.69017726E-08   0.98654026E-20   0.59788872E-11   0.74327784E-15   0.74681928E-14   0.82083724E-14   0.34651992E-19   0.28724553E+04   0.28760446E+04   0.28866512E-01   0.24189628E+05   0.36231152E+07   0.62558624E-02  -0.67852356E+01   0.13427746E+04
  0.40106778E+00   0.69890190E-08   0.35534971E-05   0.24022186E-01   0.12580606E-16   0.77489282E+00   0.14226062E-01   0.18685536E+00   0.91025142E-12   0.44230687E-13   0.14389786E-18   0.39337969E-16   0.28305191E-14   0.34426265E-16   0.69825744E-08   0.12623621E-19   0.65363676E-11   0.85784807E-15   0.75095762E-14   0.82439552E-14   0.39205040E-19   0.28943902E+04   0.28977742E+04   0.28644918E-01   0.24189544E+05   0.36532144E+07   0.64463790E-02  -0.70189329E+01   0.13510809E+04
  0.40109547E+00   0.70709545E-08   0.38469593E-05   0.24214842E-01   0.12802778E-16   0.77475884E+00   0.14297121E-01   0.18672534E+00   0.86139459E-12   0.42978182E-13   0.15376637E-18   0.39959092E-16   0.28835269E-14   0.41467459E-16   0.70639188E-08   0.16016805E-19   0.71262264E-11   0.98501709E-15   0.75506338E-14   0.82790520E-14   0.44362313E-19   0.29158407E+04   0.29190425E+04   0.28431415E-01   0.24189471E+05   0.36826883E+07   0.66414268E-02  -0.72584755E+01   0.13591396E+04
  0.40112386E+00   0.71534183E-08   0.41541139E-05   0.24405960E-01   0.13025111E-16   0.77462591E+00   0.14364496E-01   0.18659947E+00   0.81365208E-12   0.41771350E-13   0.16391326E-18   0.40580350E-16   0.29366789E-14   0.49620618E-16   0.71457595E-08   0.20155208E-19   0.77481725E-11   0.11252960E-14   0.75914022E-14   0.83137024E-14   0.50794558E-19   0.29367833E+04   0.29398240E+04   0.28225925E-01   0.24189386E+05   0.37115019E+07   0.68410279E-02  -0.75038580E+01   0.13669485E+04
  0.40115296E+00   0.72363539E-08   0.44743138E-05   0.24595258E-01   0.13249459E-16   0.77449426E+00   0.14427889E-01   0.18647811E+00   0.76709393E-12   0.40607428E-13   0.17426288E-18   0.41201984E-16   0.29899848E-14   0.58989226E-16   0.72280404E-08   0.25162693E-19   0.84016696E-11   0.12790921E-14   0.76319219E-14   0.83479498E-14   0.58096920E-19   0.29571949E+04   0.29600941E+04   0.28028416E-01   0.24189308E+05   0.37396203E+07   0.70452823E-02  -0.77551560E+01   0.13745061E+04
  0.40118278E+00   0.73196960E-08   0.48067485E-05   0.24782435E-01   0.13475786E-16   0.77436414E+00   0.14486991E-01   0.18636162E+00   0.72178752E-12   0.39483893E-13   0.18507024E-18   0.41824631E-16   0.30434563E-14   0.69672365E-16   0.73106970E-08   0.31175310E-19   0.90859397E-11   0.14467022E-14   0.76722392E-14   0.83818438E-14   0.65726276E-19   0.29770536E+04   0.29798291E+04   0.27838810E-01   0.24189221E+05   0.37670103E+07   0.72542245E-02  -0.80123706E+01   0.13818120E+04
  0.40121335E+00   0.74033671E-08   0.51504378E-05   0.24967166E-01   0.13704048E-16   0.77423581E+00   0.14541480E-01   0.18625038E+00   0.67779788E-12   0.38398503E-13   0.19604672E-18   0.42448310E-16   0.30971068E-14   0.81761717E-16   0.73936530E-08   0.38309604E-19   0.97999560E-11   0.16282989E-14   0.77124043E-14   0.84154378E-14   0.73533473E-19   0.29963382E+04   0.29990064E+04   0.27657059E-01   0.24189139E+05   0.37936393E+07   0.74679482E-02  -0.82755641E+01   0.13888662E+04
  0.40124468E+00   0.74872781E-08   0.55042372E-05   0.25149105E-01   0.13934699E-16   0.77410956E+00   0.14591027E-01   0.18614478E+00   0.63518676E-12   0.37349325E-13   0.20716295E-18   0.43073879E-16   0.31509516E-14   0.95338523E-16   0.74768203E-08   0.46702824E-19   0.10542451E-10   0.18239261E-14   0.77524728E-14   0.84487900E-14   0.83169484E-19   0.30150290E+04   0.30176050E+04   0.27483082E-01   0.24189050E+05   0.38194764E+07   0.76864993E-02  -0.85447428E+01   0.13956699E+04
  0.40127680E+00   0.75713267E-08   0.58668435E-05   0.25327884E-01   0.14167714E-16   0.77398570E+00   0.14635295E-01   0.18604524E+00   0.59401207E-12   0.36334764E-13   0.21849100E-18   0.43701695E-16   0.32050079E-14   0.11047048E-15   0.75600982E-08   0.56498566E-19   0.11311927E-10   0.20334931E-14   0.77925049E-14   0.84819627E-14   0.94707430E-19   0.30331077E+04   0.30356051E+04   0.27316811E-01   0.24188964E+05   0.38444924E+07   0.79099697E-02  -0.88199613E+01   0.14022251E+04
  0.40130972E+00   0.76553935E-08   0.62367968E-05   0.25503109E-01   0.14403417E-16   0.77386453E+00   0.14673941E-01   0.18595217E+00   0.55432829E-12   0.35353587E-13   0.23001481E-18   0.44332313E-16   0.32592944E-14   0.12720870E-15   0.76433691E-08   0.67808571E-19   0.12106657E-10   0.22567647E-14   0.78325656E-14   0.85150200E-14   0.10792078E-18   0.30505575E+04   0.30529886E+04   0.27158158E-01   0.24188872E+05   0.38686599E+07   0.81384148E-02  -0.91012312E+01   0.14085348E+04
  0.40134346E+00   0.77393448E-08   0.66125034E-05   0.25674366E-01   0.14641346E-16   0.77374640E+00   0.14706618E-01   0.18586598E+00   0.51618464E-12   0.34404917E-13   0.24160720E-18   0.44965867E-16   0.33138316E-14   0.14558526E-15   0.77265011E-08   0.80762153E-19   0.12924718E-10   0.24933677E-14   0.78727252E-14   0.85480294E-14   0.12280540E-18   0.30673636E+04   0.30697393E+04   0.27007036E-01   0.24188781E+05   0.38919535E+07   0.83719295E-02  -0.93886055E+01   0.14146029E+04
  0.40137805E+00   0.78230295E-08   0.69922459E-05   0.25841218E-01   0.14882025E-16   0.77363167E+00   0.14732982E-01   0.18578713E+00   0.47962527E-12   0.33488239E-13   0.25333477E-18   0.45603706E-16   0.33686408E-14   0.16561052E-15   0.78093453E-08   0.95454205E-19   0.13764002E-10   0.27427851E-14   0.79129889E-14   0.85810596E-14   0.14010390E-18   0.30835130E+04   0.30858435E+04   0.26863343E-01   0.24188686E+05   0.39143494E+07   0.86105793E-02  -0.96821033E+01   0.14204342E+04
  0.40141350E+00   0.79062751E-08   0.73741970E-05   0.26003204E-01   0.15125371E-16   0.77352069E+00   0.14752689E-01   0.18571603E+00   0.44468942E-12   0.32603396E-13   0.26510477E-18   0.46245987E-16   0.34237446E-14   0.18727156E-15   0.78917313E-08   0.11195969E-18   0.14622236E-10   0.30043522E-14   0.79533508E-14   0.86141781E-14   0.15975188E-18   0.30989949E+04   0.31012893E+04   0.26726972E-01   0.24188590E+05   0.39358287E+07   0.88544650E-02  -0.99817813E+01   0.14260344E+04
  0.40144984E+00   0.79888914E-08   0.77564541E-05   0.26159845E-01   0.15371326E-16   0.77341387E+00   0.14765402E-01   0.18565311E+00   0.41140965E-12   0.31750548E-13   0.27694563E-18   0.46893197E-16   0.34791679E-14   0.21053130E-15   0.79734715E-08   0.13033975E-18   0.15497022E-10   0.32772713E-14   0.79940406E-14   0.86474532E-14   0.18242585E-18   0.31138009E+04   0.31160671E+04   0.26597804E-01   0.24188492E+05   0.39563729E+07   0.91036635E-02  -0.10287669E+02   0.14314102E+04
  0.40148709E+00   0.80706673E-08   0.81370586E-05   0.26310643E-01   0.15620576E-16   0.77331159E+00   0.14770798E-01   0.18559882E+00   0.37981205E-12   0.30930141E-13   0.28879175E-18   0.47546260E-16   0.35349354E-14   0.23532773E-15   0.80543572E-08   0.15061840E-18   0.16385862E-10   0.35606120E-14   0.80350869E-14   0.86809531E-14   0.20861809E-18   0.31279252E+04   0.31301705E+04   0.26475708E-01   0.24188390E+05   0.39759689E+07   0.93582860E-02  -0.10599835E+02   0.14365694E+04
  0.40152526E+00   0.81513683E-08   0.85140189E-05   0.26455080E-01   0.15872348E-16   0.77321426E+00   0.14768566E-01   0.18555356E+00   0.34991630E-12   0.30142867E-13   0.30063394E-18   0.48205540E-16   0.35910715E-14   0.26157465E-15   0.81341566E-08   0.17278737E-18   0.17286181E-10   0.38533135E-14   0.80765296E-14   0.87147402E-14   0.23906605E-18   0.31413645E+04   0.31435951E+04   0.26360545E-01   0.24188287E+05   0.39946043E+07   0.96184210E-02  -0.10918323E+02   0.14415202E+04
  0.40156439E+00   0.82307382E-08   0.88853461E-05   0.26592629E-01   0.16126901E-16   0.77312232E+00   0.14758415E-01   0.18551773E+00   0.32173464E-12   0.29389596E-13   0.31244328E-18   0.48871571E-16   0.36476014E-14   0.28916299E-15   0.82126159E-08   0.19680481E-18   0.18195368E-10   0.41542025E-14   0.81184100E-14   0.87487781E-14   0.27439020E-18   0.31541182E+04   0.31563396E+04   0.26252160E-01   0.24188179E+05   0.40122729E+07   0.98841947E-02  -0.11243218E+02   0.14462720E+04
  0.40160450E+00   0.83084995E-08   0.92490861E-05   0.26722748E-01   0.16384163E-16   0.77303619E+00   0.14740080E-01   0.18549171E+00   0.29527153E-12   0.28671302E-13   0.32421787E-18   0.49545104E-16   0.37045506E-14   0.31796282E-15   0.82894603E-08   0.22259163E-18   0.19110815E-10   0.44620081E-14   0.81607647E-14   0.87830357E-14   0.31452957E-18   0.31661888E+04   0.31684058E+04   0.26150390E-01   0.24188070E+05   0.40289712E+07   0.10155709E-01  -0.11574583E+02   0.14508350E+04
  0.40164562E+00   0.83843517E-08   0.96033459E-05   0.26844893E-01   0.16643908E-16   0.77295630E+00   0.14713324E-01   0.18547586E+00   0.27052380E-12   0.27989001E-13   0.33591705E-18   0.50226465E-16   0.37619440E-14   0.34782638E-15   0.83643919E-08   0.25003170E-18   0.20029939E-10   0.47753715E-14   0.82036219E-14   0.88177616E-14   0.36051140E-18   0.31775816E+04   0.31797985E+04   0.26055053E-01   0.24187956E+05   0.40446994E+07   0.10433109E-01  -0.11912530E+02   0.14552197E+04
  0.40168776E+00   0.84579713E-08   0.99463228E-05   0.26958512E-01   0.16905967E-16   0.77288308E+00   0.14677945E-01   0.18547050E+00   0.24748054E-12   0.27343661E-13   0.34756251E-18   0.50916054E-16   0.38198053E-14   0.37859143E-15   0.84370898E-08   0.27897878E-18   0.20950212E-10   0.50928621E-14   0.82469988E-14   0.88529271E-14   0.41431234E-18   0.31883048E+04   0.31905253E+04   0.25965964E-01   0.24187840E+05   0.40594613E+07   0.10716511E-01  -0.12257144E+02   0.14594377E+04
  0.40173095E+00   0.85290140E-08   0.10276337E-04   0.27063057E-01   0.17170142E-16   0.77281697E+00   0.14633780E-01   0.18547590E+00   0.22612277E-12   0.26736127E-13   0.35911931E-18   0.51614273E-16   0.38781576E-14   0.41008554E-15   0.85072121E-08   0.30925254E-18   0.21869194E-10   0.54130006E-14   0.82909010E-14   0.88885180E-14   0.47700030E-18   0.31983698E+04   0.32005970E+04   0.25882913E-01   0.24187718E+05   0.40732657E+07   0.11006084E-01  -0.12608571E+02   0.14635009E+04
  0.40177522E+00   0.85971167E-08   0.10591859E-04   0.27157987E-01   0.17436141E-16   0.77275839E+00   0.14580709E-01   0.18549230E+00   0.20642332E-12   0.26167035E-13   0.37057863E-18   0.52321463E-16   0.39370230E-14   0.44213047E-15   0.85743979E-08   0.34064179E-18   0.22784566E-10   0.57342831E-14   0.83353226E-14   0.89245170E-14   0.54957037E-18   0.32077909E+04   0.32100274E+04   0.25805689E-01   0.24187593E+05   0.40861251E+07   0.11301960E-01  -0.12966923E+02   0.14674217E+04
  0.40182060E+00   0.86618982E-08   0.10891534E-04   0.27242768E-01   0.17703587E-16   0.77270777E+00   0.14518660E-01   0.18551990E+00   0.18834711E-12   0.25636747E-13   0.38195825E-18   0.53038055E-16   0.39964228E-14   0.47454657E-15   0.86382681E-08   0.37292165E-18   0.23694138E-10   0.60551996E-14   0.83802444E-14   0.89608964E-14   0.63328632E-18   0.32165851E+04   0.32188333E+04   0.25734059E-01   0.24187462E+05   0.40980559E+07   0.11604334E-01  -0.13332389E+02   0.14712129E+04
  0.40186712E+00   0.87229603E-08   0.11174205E-04   0.27316926E-01   0.17971976E-16   0.77266547E+00   0.14447614E-01   0.18555880E+00   0.17185153E-12   0.25145291E-13   0.39326180E-18   0.53764248E-16   0.40563756E-14   0.50715669E-15   0.86984267E-08   0.40585029E-18   0.24595872E-10   0.63742496E-14   0.84256318E-14   0.89976146E-14   0.73001556E-18   0.32247724E+04   0.32270343E+04   0.25667802E-01   0.24187343E+05   0.41090790E+07   0.11913353E-01  -0.13705106E+02   0.14748873E+04
  0.40191480E+00   0.87798912E-08   0.11438921E-04   0.27380129E-01   0.18240942E-16   0.77263176E+00   0.14367602E-01   0.18560906E+00   0.15688650E-12   0.24692313E-13   0.40451337E-18   0.54500175E-16   0.41168967E-14   0.53979046E-15   0.87544636E-08   0.43917359E-18   0.25487884E-10   0.66899600E-14   0.84714351E-14   0.90346149E-14   0.84218881E-18   0.32323753E+04   0.32346525E+04   0.25606651E-01   0.24187223E+05   0.41192205E+07   0.12229259E-01  -0.14085329E+02   0.14784583E+04
  0.40196367E+00   0.88322695E-08   0.11684928E-04   0.27431748E-01   0.18510063E-16   0.77260712E+00   0.14278717E-01   0.18567071E+00   0.14339491E-12   0.24277070E-13   0.41565029E-18   0.55245920E-16   0.41780057E-14   0.57229099E-15   0.88059588E-08   0.47264344E-18   0.26368461E-10   0.70009250E-14   0.85175967E-14   0.90718324E-14   0.97216172E-18   0.32394189E+04   0.32417128E+04   0.25550264E-01   0.24187023E+05   0.41285070E+07   0.12552233E-01  -0.14473249E+02   0.14819388E+04
  0.40201376E+00   0.88796664E-08   0.11911704E-04   0.27471408E-01   0.18778479E-16   0.77259187E+00   0.14181109E-01   0.18574368E+00   0.13131296E-12   0.23898398E-13   0.42676172E-18   0.56001292E-16   0.42397161E-14   0.60451401E-15   0.88524849E-08   0.50600949E-18   0.27236052E-10   0.73057995E-14   0.85640467E-14   0.91091912E-14   0.11230762E-17   0.32459302E+04   0.32482422E+04   0.25498557E-01   0.24186919E+05   0.41369700E+07   0.12882413E-01  -0.14869016E+02   0.14853419E+04
  0.40206510E+00   0.89216496E-08   0.12118953E-04   0.27498760E-01   0.19045917E-16   0.77258626E+00   0.14074981E-01   0.18582786E+00   0.12057067E-12   0.23554737E-13   0.43782536E-18   0.56766757E-16   0.43020364E-14   0.63633167E-15   0.88936116E-08   0.53903390E-18   0.28089271E-10   0.76033310E-14   0.86107003E-14   0.91465992E-14   0.12979447E-17   0.32519384E+04   0.32542696E+04   0.25451054E-01   0.24186722E+05   0.41446442E+07   0.13220230E-01  -0.15273124E+02   0.14886804E+04
  0.40211773E+00   0.89577860E-08   0.12306601E-04   0.27513514E-01   0.19311544E-16   0.77259053E+00   0.13960596E-01   0.18592303E+00   0.11109247E-12   0.23244167E-13   0.44886937E-18   0.57541797E-16   0.43649757E-14   0.66763573E-15   0.89289093E-08   0.57150390E-18   0.28926888E-10   0.78923742E-14   0.86574728E-14   0.91839666E-14   0.14999675E-17   0.32574741E+04   0.32598258E+04   0.25407645E-01   0.24186596E+05   0.41515683E+07   0.13565621E-01  -0.15685504E+02   0.14919669E+04
  0.40217167E+00   0.89876397E-08   0.12474781E-04   0.27515430E-01   0.19574850E-16   0.77260486E+00   0.13838270E-01   0.18602894E+00   0.10279786E-12   0.22964455E-13   0.45994072E-18   0.58326355E-16   0.44285372E-14   0.69833818E-15   0.89579575E-08   0.60322052E-18   0.29747833E-10   0.81719093E-14   0.87042784E-14   0.92212024E-14   0.17333861E-17   0.32625693E+04   0.32649427E+04   0.25367885E-01   0.24186389E+05   0.41577808E+07   0.13919260E-01  -0.16106947E+02   0.14952135E+04
  0.40222697E+00   0.90107600E-08   0.12623819E-04   0.27504340E-01   0.19835084E-16   0.77262938E+00   0.13708371E-01   0.18614526E+00   0.95602192E-13   0.22713125E-13   0.47099941E-18   0.59120292E-16   0.44927238E-14   0.72837358E-15   0.89803553E-08   0.63401730E-18   0.30551249E-10   0.84410755E-14   0.87510493E-14   0.92582376E-14   0.20033010E-17   0.32672567E+04   0.32696530E+04   0.25331640E-01   0.24186246E+05   0.41633253E+07   0.14280883E-01  -0.16537164E+02   0.14984318E+04
  0.40228364E+00   0.90267389E-08   0.12754216E-04   0.27480137E-01   0.20091645E-16   0.77266416E+00   0.13571310E-01   0.18627162E+00   0.89417412E-13   0.22487527E-13   0.48209819E-18   0.59923063E-16   0.45575324E-14   0.75768260E-15   0.89958258E-08   0.66376199E-18   0.31336264E-10   0.86990341E-14   0.87975659E-14   0.92948462E-14   0.23151025E-17   0.32715696E+04   0.32739900E+04   0.25298474E-01   0.24186023E+05   0.41682435E+07   0.14651433E-01  -0.16977275E+02   0.15016328E+04
  0.40234173E+00   0.90361043E-08   0.12866627E-04   0.27442794E-01   0.20343779E-16   0.77270921E+00   0.13427540E-01   0.18640757E+00   0.84153094E-13   0.22284918E-13   0.49328638E-18   0.60734329E-16   0.46229595E-14   0.78616822E-15   0.90031711E-08   0.69223035E-18   0.32099546E-10   0.89436173E-14   0.88426720E-14   0.93298138E-14   0.26732920E-17   0.32755414E+04   0.32779873E+04   0.25268258E-01   0.24185866E+05   0.41725812E+07   0.15030402E-01  -0.17426719E+02   0.15048269E+04
  0.40240127E+00   0.90362004E-08   0.12961838E-04   0.27392353E-01   0.20591403E-16   0.77276443E+00   0.13277543E-01   0.18655269E+00   0.79717590E-13   0.22102535E-13   0.50457801E-18   0.61553820E-16   0.46889946E-14   0.81402378E-15   0.90041237E-08   0.71958192E-18   0.32847232E-10   0.91782381E-14   0.88896708E-14   0.93665917E-14   0.30919896E-17   0.32792052E+04   0.32816776E+04   0.25240554E-01   0.24185622E+05   0.41763823E+07   0.15419060E-01  -0.17887006E+02   0.15080238E+04
  0.40246231E+00   0.90295501E-08   0.13040743E-04   0.27328941E-01   0.20832919E-16   0.77282973E+00   0.13121833E-01   0.18670644E+00   0.76019367E-13   0.21937673E-13   0.51598906E-18   0.62380672E-16   0.47556286E-14   0.84092769E-15   0.89955490E-08   0.74541881E-18   0.33569070E-10   0.93971677E-14   0.89337413E-14   0.94001979E-14   0.35635147E-17   0.32825935E+04   0.32850940E+04   0.25215265E-01   0.24185450E+05   0.41796918E+07   0.15816573E-01  -0.18357210E+02   0.15112327E+04
  0.40252486E+00   0.90135127E-08   0.13104320E-04   0.27252751E-01   0.21069123E-16   0.77290492E+00   0.12960932E-01   0.18686827E+00   0.72968498E-13   0.21787748E-13   0.52755149E-18   0.63214792E-16   0.48228459E-14   0.86717412E-15   0.89795042E-08   0.76998433E-18   0.34272239E-10   0.96044714E-14   0.89788940E-14   0.94347747E-14   0.41161610E-17   0.32857376E+04   0.32882675E+04   0.25191926E-01   0.24185155E+05   0.41825541E+07   0.16224615E-01  -0.18839319E+02   0.15144617E+04
  0.40258899E+00   0.89893019E-08   0.13153629E-04   0.27164087E-01   0.21298827E-16   0.77299120E+00   0.12795401E-01   0.18703614E+00   0.70478304E-13   0.21650412E-13   0.53928948E-18   0.64055989E-16   0.48906498E-14   0.89258146E-15   0.89542925E-08   0.79307143E-18   0.34950817E-10   0.97970044E-14   0.90223641E-14   0.94674864E-14   0.47418475E-17   0.32886675E+04   0.32912283E+04   0.25170422E-01   0.24184865E+05   0.41850129E+07   0.16641858E-01  -0.19331841E+02   0.15177184E+04
  0.40265471E+00   0.89559672E-08   0.13189625E-04   0.27063265E-01   0.21521685E-16   0.77308626E+00   0.12625743E-01   0.18721153E+00   0.68466292E-13   0.21523359E-13   0.55122090E-18   0.64902421E-16   0.49589844E-14   0.91726643E-15   0.89204381E-08   0.81476272E-18   0.35606481E-10   0.99759734E-14   0.90653962E-14   0.94996215E-14   0.54640356E-17   0.32914116E+04   0.32940050E+04   0.25150744E-01   0.24184786E+05   0.41871084E+07   0.17070565E-01  -0.19837451E+02   0.15210097E+04
  0.40272208E+00   0.89136672E-08   0.13213314E-04   0.26950697E-01   0.21737482E-16   0.77319034E+00   0.12452489E-01   0.18739324E+00   0.66856195E-13   0.21404652E-13   0.56337291E-18   0.65754283E-16   0.50278383E-14   0.94120133E-15   0.88774564E-08   0.83500665E-18   0.36237167E-10   0.10140567E-13   0.91072958E-14   0.95304838E-14   0.62867293E-17   0.32939964E+04   0.32966238E+04   0.25132115E-01   0.24184380E+05   0.41888812E+07   0.17509324E-01  -0.20354563E+02   0.15243418E+04
  0.40279113E+00   0.88621626E-08   0.13226093E-04   0.26826864E-01   0.21946267E-16   0.77330284E+00   0.12276150E-01   0.18758090E+00   0.65578477E-13   0.21292572E-13   0.57578250E-18   0.66611067E-16   0.50971888E-14   0.96442601E-15   0.88253649E-08   0.85386105E-18   0.36842313E-10   0.10290929E-13   0.91482269E-14   0.95602558E-14   0.72271907E-17   0.32964463E+04   0.32991093E+04   0.25114931E-01   0.24184218E+05   0.41903689E+07   0.17959933E-01  -0.20885315E+02   0.15277202E+04
  0.40286191E+00   0.88014378E-08   0.13228718E-04   0.26692291E-01   0.22147829E-16   0.77342358E+00   0.12097210E-01   0.18777368E+00   0.64571309E-13   0.21185657E-13   0.58846790E-18   0.67471820E-16   0.51670093E-14   0.98694831E-15   0.87640556E-08   0.87132580E-18   0.37420665E-10   0.10426906E-13   0.91880275E-14   0.95887914E-14   0.82979108E-17   0.32987835E+04   0.33014836E+04   0.25098521E-01   0.24183828E+05   0.41916061E+07   0.18421564E-01  -0.21428800E+02   0.15311499E+04
  0.40293446E+00   0.87314715E-08   0.13222123E-04   0.26547560E-01   0.22342226E-16   0.77355194E+00   0.11916127E-01   0.18797113E+00   0.63780644E-13   0.21082679E-13   0.60144774E-18   0.68335747E-16   0.52372720E-14   0.10087839E-14   0.86935405E-08   0.88742359E-18   0.37971132E-10   0.10548505E-13   0.92266597E-14   0.96160702E-14   0.95155524E-17   0.33010279E+04   0.33037669E+04   0.25083127E-01   0.24183600E+05   0.41926257E+07   0.18895572E-01  -0.21986642E+02   0.15346352E+04
  0.40300882E+00   0.86523178E-08   0.13207302E-04   0.26393277E-01   0.22529614E-16   0.77368753E+00   0.11733323E-01   0.18817265E+00   0.63160387E-13   0.20982628E-13   0.61474294E-18   0.69202431E-16   0.53079453E-14   0.10299419E-14   0.86138646E-08   0.90218516E-18   0.38492544E-10   0.10655738E-13   0.92640560E-14   0.96420455E-14   0.10896915E-16   0.33031972E+04   0.33059766E+04   0.25068273E-01   0.24183214E+05   0.41934577E+07   0.19381541E-01  -0.22558408E+02   0.15381801E+04
  0.40308504E+00   0.85640830E-08   0.13185137E-04   0.26230084E-01   0.22710448E-16   0.77382972E+00   0.11549184E-01   0.18837781E+00   0.62671898E-13   0.20884698E-13   0.62835532E-18   0.70071502E-16   0.53789983E-14   0.10504258E-14   0.85251384E-08   0.91564283E-18   0.38983731E-10   0.10748654E-13   0.93001657E-14   0.96666863E-14   0.12460825E-16   0.33053068E+04   0.33081280E+04   0.25054096E-01   0.24182925E+05   0.41941292E+07   0.19880507E-01  -0.23145348E+02   0.15417881E+04
  0.40316316E+00   0.84669319E-08   0.13156425E-04   0.26058634E-01   0.22885232E-16   0.77397801E+00   0.11364053E-01   0.18858613E+00   0.62283560E-13   0.20788250E-13   0.64232128E-18   0.70942207E-16   0.54503984E-14   0.10702350E-14   0.84275271E-08   0.92782302E-18   0.39443559E-10   0.10827340E-13   0.93349459E-14   0.96899728E-14   0.14227534E-16   0.33073699E+04   0.33102343E+04   0.25040274E-01   0.24182529E+05   0.41946642E+07   0.20392339E-01  -0.23747354E+02   0.15454623E+04
  0.40324324E+00   0.83610872E-08   0.13121899E-04   0.25879588E-01   0.23054304E-16   0.77413181E+00   0.11178236E-01   0.18879723E+00   0.61969947E-13   0.20692796E-13   0.65664893E-18   0.71813805E-16   0.55221137E-14   0.10893640E-14   0.83212545E-08   0.93875177E-18   0.39870939E-10   0.10891903E-13   0.93683593E-14   0.97118891E-14   0.16218974E-16   0.33093978E+04   0.33123072E+04   0.25026880E-01   0.24182185E+05   0.41950838E+07   0.20917862E-01  -0.24365428E+02   0.15492057E+04
  0.40332532E+00   0.82468267E-08   0.13082220E-04   0.25693602E-01   0.23218306E-16   0.77429055E+00   0.10992000E-01   0.18901075E+00   0.61711098E-13   0.20597965E-13   0.67134767E-18   0.72685515E-16   0.55941113E-14   0.11078041E-14   0.82065997E-08   0.94845785E-18   0.40264892E-10   0.10942471E-13   0.94003792E-14   0.97324322E-14   0.18458642E-16   0.33113998E+04   0.33143557E+04   0.25013699E-01   0.24181765E+05   0.41954076E+07   0.21457140E-01  -0.24999684E+02   0.15530207E+04
  0.40340946E+00   0.81244833E-08   0.13037979E-04   0.25501317E-01   0.23378037E-16   0.77445367E+00   0.10805573E-01   0.18922638E+00   0.61491616E-13   0.20503481E-13   0.68643406E-18   0.73557107E-16   0.56663588E-14   0.11255423E-14   0.80838963E-08   0.95696151E-18   0.40624546E-10   0.10979132E-13   0.94309835E-14   0.97516019E-14   0.20971647E-16   0.33133836E+04   0.33163872E+04   0.25000771E-01   0.24181370E+05   0.41956522E+07   0.22010867E-01  -0.25650964E+02   0.15569098E+04
  0.40349569E+00   0.79944408E-08   0.12989698E-04   0.25303351E-01   0.23534257E-16   0.77462065E+00   0.10619146E-01   0.18944385E+00   0.61299911E-13   0.20409143E-13   0.70192141E-18   0.74428241E-16   0.57388238E-14   0.11425663E-14   0.79535287E-08   0.96429405E-18   0.40949197E-10   0.11002031E-13   0.94601604E-14   0.97694099E-14   0.23784829E-16   0.33153554E+04   0.33184080E+04   0.24987953E-01   0.24180915E+05   0.41958317E+07   0.22579243E-01  -0.26319533E+02   0.15608752E+04
