# HEGEL:: NS_NLTE convergence file - L2 norm of global residual
# nb_it  L2_glob_res
# 0   0.480639E+00   0.480785E+00   0.366929E+01  -0.912218E+00
     237   0.393478E-01   0.644918E+00   0.328501E+00   0.108301E+01
     238   0.336438E-01   0.634733E+00   0.320298E+00   0.109057E+01
     239   0.288317E-01   0.624808E+00   0.312336E+00   0.109805E+01
     240   0.243292E-01   0.615357E+00   0.304964E+00   0.110470E+01
     241   0.190856E-01   0.607816E+00   0.299664E+00   0.111207E+01
     242   0.117669E-01   0.600026E+00   0.294342E+00   0.111910E+01
     243   0.556421E-02   0.592084E+00   0.288489E+00   0.112567E+01
     244   0.492568E-03   0.583611E+00   0.281910E+00   0.113218E+01
     245  -0.438653E-02   0.575459E+00   0.275584E+00   0.113841E+01
     246  -0.111208E-01   0.566137E+00   0.268409E+00   0.114401E+01
     247  -0.171454E-01   0.556568E+00   0.260786E+00   0.114966E+01
     248  -0.227108E-01   0.547145E+00   0.253214E+00   0.115477E+01
     249  -0.283307E-01   0.538127E+00   0.246095E+00   0.115925E+01
     250  -0.348725E-01   0.530949E+00   0.240990E+00   0.116381E+01
     251  -0.429467E-01   0.523722E+00   0.235778E+00   0.116812E+01
     252  -0.506429E-01   0.516756E+00   0.230472E+00   0.117185E+01
     253  -0.579990E-01   0.509614E+00   0.224733E+00   0.117548E+01
     254  -0.654438E-01   0.502835E+00   0.219316E+00   0.117896E+01
     255  -0.741584E-01   0.495287E+00   0.213139E+00   0.118171E+01
     256  -0.823402E-01   0.487649E+00   0.206584E+00   0.118450E+01
     257  -0.902947E-01   0.480043E+00   0.199907E+00   0.118649E+01
     258  -0.984084E-01   0.472812E+00   0.193600E+00   0.118831E+01
     259  -0.107566E+00   0.467073E+00   0.189044E+00   0.118924E+01
     260  -0.117795E+00   0.461837E+00   0.184778E+00   0.119002E+01
     261  -0.128318E+00   0.456971E+00   0.180566E+00   0.119079E+01
     262  -0.138973E+00   0.452171E+00   0.176178E+00   0.119102E+01
     263  -0.149339E+00   0.447220E+00   0.171498E+00   0.119131E+01
     264  -0.160218E+00   0.442665E+00   0.167368E+00   0.119168E+01
     265  -0.171390E+00   0.437397E+00   0.162162E+00   0.119178E+01
     266  -0.182475E+00   0.432059E+00   0.156710E+00   0.119100E+01
     267  -0.193350E+00   0.427109E+00   0.151666E+00   0.118984E+01
     268  -0.204608E+00   0.422471E+00   0.147062E+00   0.118915E+01
     269  -0.216925E+00   0.418058E+00   0.142775E+00   0.118701E+01
     270  -0.229612E+00   0.414030E+00   0.138713E+00   0.118458E+01
     271  -0.242418E+00   0.410601E+00   0.135274E+00   0.118324E+01
     272  -0.254827E+00   0.407369E+00   0.131957E+00   0.118207E+01
     273  -0.267358E+00   0.403716E+00   0.128092E+00   0.118016E+01
     274  -0.280473E+00   0.399395E+00   0.123510E+00   0.117745E+01
     275  -0.292989E+00   0.395336E+00   0.119161E+00   0.117583E+01
     276  -0.305482E+00   0.391296E+00   0.114763E+00   0.117368E+01
     277  -0.317744E+00   0.387094E+00   0.110131E+00   0.117039E+01
     278  -0.329984E+00   0.382580E+00   0.105140E+00   0.116780E+01
     279  -0.343380E+00   0.377112E+00   0.990381E-01   0.116478E+01
     280  -0.356394E+00   0.372045E+00   0.935493E-01   0.116144E+01
     281  -0.369608E+00   0.367291E+00   0.885068E-01   0.115758E+01
     282  -0.382206E+00   0.363180E+00   0.843949E-01   0.115452E+01
     283  -0.394654E+00   0.359273E+00   0.804914E-01   0.115260E+01
     284  -0.407332E+00   0.354767E+00   0.757057E-01   0.114990E+01
     285  -0.420551E+00   0.349380E+00   0.697706E-01   0.114580E+01
     286  -0.433127E+00   0.344139E+00   0.641529E-01   0.114240E+01
     287  -0.445205E+00   0.339002E+00   0.587773E-01   0.113968E+01
     288  -0.457502E+00   0.334013E+00   0.535859E-01   0.113648E+01
     289  -0.469556E+00   0.328956E+00   0.482881E-01   0.113303E+01
     290  -0.481005E+00   0.323819E+00   0.429312E-01   0.113021E+01
     291  -0.492968E+00   0.317778E+00   0.362769E-01   0.112686E+01
     292  -0.504622E+00   0.311685E+00   0.296723E-01   0.112419E+01
     293  -0.516472E+00   0.305543E+00   0.230118E-01   0.112043E+01
     294  -0.528075E+00   0.299598E+00   0.168174E-01   0.111612E+01
     295  -0.539222E+00   0.294153E+00   0.114292E-01   0.111286E+01
     296  -0.550637E+00   0.288886E+00   0.624033E-02   0.111014E+01
     297  -0.561688E+00   0.283644E+00   0.107469E-02   0.110695E+01
     298  -0.572584E+00   0.277999E+00  -0.470809E-02   0.110296E+01
     299  -0.583210E+00   0.272075E+00  -0.108539E-01   0.109957E+01
     300  -0.593762E+00   0.266120E+00  -0.170227E-01   0.109679E+01
     301  -0.604139E+00   0.260233E+00  -0.230054E-01   0.109399E+01
     302  -0.613840E+00   0.254586E+00  -0.284909E-01   0.109115E+01
     303  -0.624500E+00   0.249036E+00  -0.339029E-01   0.108771E+01
     304  -0.635541E+00   0.243376E+00  -0.395544E-01   0.108442E+01
     305  -0.646047E+00   0.237630E+00  -0.453117E-01   0.108189E+01
     306  -0.655829E+00   0.231791E+00  -0.511345E-01   0.107973E+01
     307  -0.665485E+00   0.225636E+00  -0.574407E-01   0.107635E+01
     308  -0.674727E+00   0.219549E+00  -0.635753E-01   0.107245E+01
     309  -0.683800E+00   0.213556E+00  -0.695258E-01   0.106904E+01
     310  -0.692888E+00   0.207561E+00  -0.754569E-01   0.106685E+01
     311  -0.700994E+00   0.201960E+00  -0.805852E-01   0.106465E+01
     312  -0.710141E+00   0.196477E+00  -0.856139E-01   0.106221E+01
     313  -0.720109E+00   0.190892E+00  -0.909119E-01   0.106007E+01
     314  -0.729804E+00   0.185202E+00  -0.963821E-01   0.105762E+01
     315  -0.738975E+00   0.179466E+00  -0.101869E+00   0.105534E+01
     316  -0.747884E+00   0.173477E+00  -0.107756E+00   0.105295E+01
     317  -0.756218E+00   0.167497E+00  -0.113576E+00   0.105146E+01
     318  -0.764105E+00   0.161609E+00  -0.119201E+00   0.104946E+01
     319  -0.771787E+00   0.155827E+00  -0.124629E+00   0.104714E+01
     320  -0.779538E+00   0.150012E+00  -0.130120E+00   0.104430E+01
     321  -0.786102E+00   0.144625E+00  -0.134709E+00   0.104225E+01
     322  -0.793573E+00   0.139335E+00  -0.139215E+00   0.104119E+01
     323  -0.802212E+00   0.133906E+00  -0.144074E+00   0.103992E+01
     324  -0.811030E+00   0.128310E+00  -0.149248E+00   0.103827E+01
     325  -0.819389E+00   0.122614E+00  -0.154548E+00   0.103645E+01
     326  -0.827184E+00   0.116861E+00  -0.159896E+00   0.103503E+01
     327  -0.834606E+00   0.110925E+00  -0.165537E+00   0.103361E+01
     328  -0.841453E+00   0.105044E+00  -0.171037E+00   0.103232E+01
     329  -0.847923E+00   0.992507E-01  -0.176350E+00   0.103103E+01
     330  -0.854211E+00   0.935552E-01  -0.181474E+00   0.103055E+01
     331  -0.860490E+00   0.878573E-01  -0.186608E+00   0.102947E+01
     332  -0.866746E+00   0.822702E-01  -0.191489E+00   0.102826E+01
     333  -0.872395E+00   0.770189E-01  -0.195689E+00   0.102725E+01
     334  -0.878883E+00   0.717931E-01  -0.199930E+00   0.102649E+01
     335  -0.886011E+00   0.664610E-01  -0.204428E+00   0.102635E+01
     336  -0.893109E+00   0.610061E-01  -0.209154E+00   0.102604E+01
     337  -0.899817E+00   0.554769E-01  -0.213986E+00   0.102538E+01
     338  -0.906037E+00   0.498983E-01  -0.218873E+00   0.102468E+01
     339  -0.911960E+00   0.441527E-01  -0.224042E+00   0.102392E+01
