# HEGEL:: NS_NLTE fluid model solution file
# SI UNITS used: position [m], density [kg/m^3], number density [1/m^3], velocity [m/s], pressure [Pa], energy [J/kg], power [W/m^3], heat-flux [W/m^2], electric field [V/m], magnetic field [T]
# x  X_em  X_N  X_O  X_C  X_N2  X_NO  X_O2  X_CO  X_CO2  X_CN  X_C2  X_C3  X_N2p  X_NOp  X_Np  X_O2p  X_Op  X_COp  X_CNp  X_Cp  Th  Tve  rho  p  H  Mf  u  v
  0.40052873E+00   0.45269315E-08   0.15104476E-06   0.15529122E-01   0.64212802E-17   0.78134982E+00   0.99806784E-02   0.19314022E+00   0.51734899E-13   0.20097651E-13   0.12640458E-19   0.24928624E-16   0.16303912E-14   0.20167275E-19   0.45268504E-08   0.91628399E-24   0.24430121E-12   0.31045014E-17   0.60280037E-14   0.67594339E-14   0.35761387E-20   0.22154801E+04   0.22485495E+04   0.37580217E-01   0.24190531E+05   0.27062257E+07   0.27094235E-02  -0.25743727E+01   0.10617895E+04
  0.40054295E+00   0.45940574E-08   0.17350367E-06   0.15764698E-01   0.66035960E-17   0.78117933E+00   0.10122905E-01   0.19293288E+00   0.52225785E-13   0.20252232E-13   0.14339044E-19   0.25475702E-16   0.16739357E-14   0.29084003E-19   0.45939305E-08   0.14335071E-23   0.28588792E-12   0.40529961E-17   0.60855656E-14   0.68183664E-14   0.38716238E-20   0.22420991E+04   0.22727591E+04   0.37129587E-01   0.24190475E+05   0.27417817E+07   0.28053829E-02  -0.26817091E+01   0.10742622E+04
  0.40055753E+00   0.46619133E-08   0.19902063E-06   0.16002178E-01   0.67878180E-17   0.78100737E+00   0.10265466E-01   0.19272478E+00   0.52712600E-13   0.20404614E-13   0.16220501E-19   0.26025451E-16   0.17178377E-14   0.41653514E-19   0.46617344E-08   0.24314268E-23   0.33368671E-12   0.52666534E-17   0.61428105E-14   0.68767941E-14   0.41976217E-20   0.22687553E+04   0.22971407E+04   0.36688921E-01   0.24190434E+05   0.27774635E+07   0.29041970E-02  -0.27928253E+01   0.10866695E+04
  0.40057246E+00   0.47305070E-08   0.22795664E-06   0.16241522E-01   0.69741570E-17   0.78083395E+00   0.10408284E-01   0.19251601E+00   0.53194968E-13   0.20554655E-13   0.18298461E-19   0.26577703E-16   0.17620826E-14   0.59243457E-19   0.47302692E-08   0.36435789E-23   0.38845831E-12   0.68119164E-17   0.61997193E-14   0.69346950E-14   0.45559687E-20   0.22954362E+04   0.23216785E+04   0.36258046E-01   0.24190377E+05   0.28132538E+07   0.30058982E-02  -0.29077880E+01   0.10990038E+04
  0.40058778E+00   0.47998468E-08   0.26070476E-06   0.16482688E-01   0.71627836E-17   0.78065908E+00   0.10551276E-01   0.19230668E+00   0.53672503E-13   0.20702210E-13   0.20586966E-19   0.27132586E-16   0.18066563E-14   0.83680015E-19   0.47995424E-08   0.55140584E-23   0.45102719E-12   0.87696660E-17   0.62562734E-14   0.69920482E-14   0.49413091E-20   0.23221284E+04   0.23463564E+04   0.35836885E-01   0.24190334E+05   0.28491335E+07   0.31105801E-02  -0.30267223E+01   0.11112573E+04
  0.40060347E+00   0.48699401E-08   0.29769058E-06   0.16725627E-01   0.73532733E-17   0.78048281E+00   0.10694355E-01   0.19209690E+00   0.54144810E-13   0.20847130E-13   0.23099696E-19   0.27689581E-16   0.18515455E-14   0.11738104E-18   0.48695606E-08   0.85081072E-23   0.52228186E-12   0.11237774E-16   0.63124540E-14   0.70488322E-14   0.53778419E-20   0.23488180E+04   0.23711566E+04   0.35425289E-01   0.24190276E+05   0.28850845E+07   0.32182789E-02  -0.31496979E+01   0.11234222E+04
  0.40061956E+00   0.49407948E-08   0.33937304E-06   0.16970287E-01   0.75457666E-17   0.78030516E+00   0.10837428E-01   0.19188678E+00   0.54611482E-13   0.20989267E-13   0.25850767E-19   0.28248545E-16   0.18967431E-14   0.16352047E-18   0.49403306E-08   0.12835306E-22   0.60317497E-12   0.14333944E-16   0.63682432E-14   0.71050266E-14   0.58631659E-20   0.23754905E+04   0.23960609E+04   0.35023182E-01   0.24190229E+05   0.29210850E+07   0.33290862E-02  -0.32768372E+01   0.11354904E+04
  0.40063605E+00   0.50124184E-08   0.38624416E-06   0.17216611E-01   0.77403135E-17   0.78012616E+00   0.10980398E-01   0.19167644E+00   0.55072105E-13   0.21128465E-13   0.28854491E-19   0.28809694E-16   0.19422418E-14   0.22622867E-18   0.50118591E-08   0.19130333E-22   0.69472199E-12   0.18198878E-16   0.64236231E-14   0.71606114E-14   0.63915370E-20   0.24021305E+04   0.24210500E+04   0.34630431E-01   0.24190171E+05   0.29571150E+07   0.34430411E-02  -0.34082117E+01   0.11474539E+04
  0.40065295E+00   0.50848177E-08   0.43882841E-06   0.17464535E-01   0.79366568E-17   0.77994584E+00   0.11123160E-01   0.19146602E+00   0.55526254E-13   0.21264572E-13   0.32124226E-19   0.29372443E-16   0.19880278E-14   0.31083422E-18   0.50841517E-08   0.28257306E-22   0.79799875E-12   0.22999713E-16   0.64785760E-14   0.72155665E-14   0.69804951E-20   0.24287221E+04   0.24461037E+04   0.34246966E-01   0.24190121E+05   0.29931505E+07   0.35602333E-02  -0.35439411E+01   0.11593044E+04
  0.40067027E+00   0.51579998E-08   0.49768184E-06   0.17713990E-01   0.81348583E-17   0.77976426E+00   0.11265602E-01   0.19125564E+00   0.55973498E-13   0.21397428E-13   0.35673487E-19   0.29936581E-16   0.20340875E-14   0.42415112E-18   0.51572144E-08   0.41805367E-22   0.91413849E-12   0.28933762E-16   0.65330854E-14   0.72698734E-14   0.76263509E-20   0.24552485E+04   0.24712010E+04   0.33872670E-01   0.24190062E+05   0.30291695E+07   0.36807045E-02  -0.36840970E+01   0.11710337E+04
  0.40068803E+00   0.52319707E-08   0.56338962E-06   0.17964902E-01   0.83348610E-17   0.77958145E+00   0.11407608E-01   0.19104547E+00   0.56413396E-13   0.21526875E-13   0.39515447E-19   0.30502211E-16   0.20804072E-14   0.57481479E-18   0.52310519E-08   0.61288374E-22   0.10443264E-11   0.36232390E-16   0.65871345E-14   0.73235133E-14   0.83377672E-20   0.24816925E+04   0.24963198E+04   0.33507477E-01   0.24190009E+05   0.30651457E+07   0.38045426E-02  -0.38287960E+01   0.11826334E+04
  0.40070623E+00   0.53067364E-08   0.63656397E-06   0.18217190E-01   0.85366057E-17   0.77939747E+00   0.11549052E-01   0.19083564E+00   0.56845505E-13   0.21652753E-13   0.43662062E-19   0.31068748E-16   0.21269740E-14   0.77367187E-18   0.53056691E-08   0.89103556E-22   0.11897943E-11   0.45165143E-16   0.66407082E-14   0.73764692E-14   0.91377369E-20   0.25080358E+04   0.25214375E+04   0.33151286E-01   0.24189949E+05   0.31010547E+07   0.39317907E-02  -0.39781087E+01   0.11940953E+04
  0.40072488E+00   0.53823018E-08   0.71783993E-06   0.18470764E-01   0.87399681E-17   0.77921238E+00   0.11689802E-01   0.19062632E+00   0.57269375E-13   0.21774899E-13   0.48124982E-19   0.31636179E-16   0.21737756E-14   0.10342204E-17   0.53810697E-08   0.12842599E-21   0.13518124E-11   0.56043735E-16   0.66937916E-14   0.74287244E-14   0.10023191E-19   0.25342598E+04   0.25465304E+04   0.32804033E-01   0.24189893E+05   0.31368685E+07   0.40625355E-02  -0.41321480E+01   0.12054111E+04
  0.40074401E+00   0.54586720E-08   0.80787142E-06   0.18725529E-01   0.89450599E-17   0.77902624E+00   0.11829719E-01   0.19041769E+00   0.57684553E-13   0.21893151E-13   0.52914931E-19   0.32204424E-16   0.22208009E-14   0.13731027E-17   0.54572573E-08   0.18371701E-21   0.15316808E-11   0.69226058E-16   0.67463714E-14   0.74802641E-14   0.11014957E-19   0.25603448E+04   0.25715744E+04   0.32465633E-01   0.24189831E+05   0.31725602E+07   0.41968209E-02  -0.42909817E+01   0.12165725E+04
  0.40076361E+00   0.55358505E-08   0.90732510E-06   0.18981381E-01   0.91516557E-17   0.77883913E+00   0.11968654E-01   0.19020992E+00   0.58090584E-13   0.22007346E-13   0.58040603E-19   0.32772820E-16   0.22680397E-14   0.18106451E-17   0.55342342E-08   0.26081011E-21   0.17307181E-11   0.85119637E-16   0.67984349E-14   0.75310742E-14   0.12108404E-19   0.25862707E+04   0.25965444E+04   0.32136025E-01   0.24189772E+05   0.32081000E+07   0.43347329E-02  -0.44547192E+01   0.12275714E+04
  0.40078370E+00   0.56138404E-08   0.10168743E-05   0.19238209E-01   0.93598906E-17   0.77865111E+00   0.12106450E-01   0.19000320E+00   0.58487016E-13   0.22117321E-13   0.63511088E-19   0.33341851E-16   0.23154829E-14   0.23714295E-17   0.56120022E-08   0.36731344E-21   0.19502505E-11   0.10418458E-15   0.68499714E-14   0.75811427E-14   0.13336287E-19   0.26120167E+04   0.26214149E+04   0.31815135E-01   0.24189709E+05   0.32434588E+07   0.44763146E-02  -0.46234236E+01   0.12383997E+04
  0.40080429E+00   0.56926437E-08   0.11371907E-05   0.19495892E-01   0.95696609E-17   0.77846229E+00   0.12242940E-01   0.18979773E+00   0.58873393E-13   0.22222915E-13   0.69332511E-19   0.33911016E-16   0.23631224E-14   0.30848955E-17   0.56905618E-08   0.51342088E-21   0.21915968E-11   0.12693538E-15   0.69009713E-14   0.76304591E-14   0.14701145E-19   0.26375613E+04   0.26461596E+04   0.31502907E-01   0.24189647E+05   0.32786047E+07   0.46216525E-02  -0.47972004E+01   0.12490494E+04
  0.40082539E+00   0.57722610E-08   0.12689363E-05   0.19754299E-01   0.97810104E-17   0.77827275E+00   0.12377949E-01   0.18959372E+00   0.59249269E-13   0.22323966E-13   0.75510244E-19   0.34480354E-16   0.24109512E-14   0.39859384E-17   0.57699126E-08   0.71186159E-21   0.24560546E-11   0.15394147E-15   0.69514273E-14   0.76790149E-14   0.16229398E-19   0.26628824E+04   0.26707519E+04   0.31199277E-01   0.24189582E+05   0.33135070E+07   0.47707876E-02  -0.49761061E+01   0.12595129E+04
  0.40084703E+00   0.58526918E-08   0.14127526E-05   0.20013288E-01   0.99938851E-17   0.77808260E+00   0.12511291E-01   0.18939140E+00   0.59614199E-13   0.22420314E-13   0.82047708E-19   0.35049825E-16   0.24589636E-14   0.51154880E-17   0.58500524E-08   0.97912618E-21   0.27448836E-11   0.18582581E-15   0.70013336E-14   0.77268038E-14   0.17939849E-19   0.26879574E+04   0.26951646E+04   0.30904191E-01   0.24189516E+05   0.33481315E+07   0.49238079E-02  -0.51602431E+01   0.12697826E+04
  0.40086921E+00   0.59339336E-08   0.15692506E-05   0.20272709E-01   0.10208305E-16   0.77789195E+00   0.12642768E-01   0.18919099E+00   0.59967748E-13   0.22511803E-13   0.88946298E-19   0.35619295E-16   0.25071560E-14   0.65210364E-17   0.59309779E-08   0.13361183E-20   0.30592882E-11   0.22326145E-15   0.70506868E-14   0.77738220E-14   0.19853154E-19   0.27127633E+04   0.27193701E+04   0.30617595E-01   0.24189450E+05   0.33824465E+07   0.50807510E-02  -0.53496584E+01   0.12798514E+04
  0.40089194E+00   0.60159820E-08   0.17389983E-05   0.20532398E-01   0.10424364E-16   0.77770093E+00   0.12772174E-01   0.18899275E+00   0.60309489E-13   0.22598278E-13   0.96206011E-19   0.36188913E-16   0.25555267E-14   0.82570669E-17   0.60126835E-08   0.18087993E-20   0.34004001E-11   0.26696551E-15   0.70994862E-14   0.78200685E-14   0.21997840E-19   0.27372763E+04   0.27433405E+04   0.30339435E-01   0.24189381E+05   0.34164160E+07   0.52417076E-02  -0.55444523E+01   0.12897121E+04
  0.40091523E+00   0.60988305E-08   0.19225084E-05   0.20792177E-01   0.10642019E-16   0.77750968E+00   0.12899288E-01   0.18879692E+00   0.60639011E-13   0.22679591E-13   0.10382423E-18   0.36758676E-16   0.26040765E-14   0.10385360E-16   0.60951613E-08   0.24291369E-20   0.37692586E-11   0.31769066E-15   0.71477336E-14   0.78655450E-14   0.24404214E-19   0.27614726E+04   0.27670478E+04   0.30069667E-01   0.24189314E+05   0.34500063E+07   0.54067103E-02  -0.57446600E+01   0.12993584E+04
  0.40093911E+00   0.61824697E-08   0.21202253E-05   0.21051857E-01   0.10861326E-16   0.77731834E+00   0.13023880E-01   0.18860379E+00   0.60955916E-13   0.22755596E-13   0.11179625E-18   0.37328553E-16   0.26528081E-14   0.12975120E-16   0.61784014E-08   0.32362671E-20   0.41667932E-11   0.37621429E-15   0.71954342E-14   0.79102570E-14   0.27109935E-19   0.27853280E+04   0.27904636E+04   0.29808235E-01   0.24189241E+05   0.34831819E+07   0.55758549E-02  -0.59503809E+01   0.13087840E+04
  0.40096359E+00   0.62668869E-08   0.23325104E-05   0.21311232E-01   0.11082371E-16   0.77712708E+00   0.13145706E-01   0.18841364E+00   0.61259822E-13   0.22826155E-13   0.12011593E-18   0.37898930E-16   0.27017236E-14   0.16102859E-16   0.62623901E-08   0.42773005E-20   0.45938032E-11   0.44332501E-15   0.72425961E-14   0.79542132E-14   0.30151170E-19   0.28088180E+04   0.28135599E+04   0.29555102E-01   0.24189172E+05   0.35159059E+07   0.57491665E-02  -0.61616355E+01   0.13179831E+04
  0.40098868E+00   0.63520661E-08   0.25596300E-05   0.21570082E-01   0.11305167E-16   0.77693608E+00   0.13264509E-01   0.18822676E+00   0.61550371E-13   0.22891135E-13   0.12877331E-18   0.38469538E-16   0.27508248E-14   0.19852067E-16   0.63471107E-08   0.56079298E-20   0.50509414E-11   0.51980837E-15   0.72892315E-14   0.79974266E-14   0.33576448E-19   0.28319181E+04   0.28363084E+04   0.29310208E-01   0.24189096E+05   0.35481432E+07   0.59267487E-02  -0.63785249E+01   0.13269506E+04
  0.40101440E+00   0.64379864E-08   0.28017391E-05   0.21828170E-01   0.11529836E-16   0.77674552E+00   0.13380022E-01   0.18804347E+00   0.61827226E-13   0.22950412E-13   0.13775806E-18   0.39040845E-16   0.28001155E-14   0.24312499E-16   0.64325418E-08   0.72937892E-20   0.55386946E-11   0.60643024E-15   0.73353564E-14   0.80399143E-14   0.37445468E-19   0.28546037E+04   0.28586811E+04   0.29073520E-01   0.24189024E+05   0.35798573E+07   0.61086168E-02  -0.66010517E+01   0.13356817E+04
  0.40104076E+00   0.65246226E-08   0.30588709E-05   0.22085240E-01   0.11756471E-16   0.77655562E+00   0.13491960E-01   0.18786411E+00   0.62090075E-13   0.23003873E-13   0.14705709E-18   0.39613170E-16   0.28496014E-14   0.29579189E-16   0.65186580E-08   0.94105885E-20   0.60573705E-11   0.70392146E-15   0.73809912E-14   0.80816981E-14   0.41813987E-19   0.28768504E+04   0.28806504E+04   0.28844975E-01   0.24188945E+05   0.36110114E+07   0.62948857E-02  -0.68293219E+01   0.13441723E+04
  0.40106778E+00   0.66119431E-08   0.33309218E-05   0.22341018E-01   0.11985123E-16   0.77636660E+00   0.13600030E-01   0.18768901E+00   0.62338638E-13   0.23051415E-13   0.15665521E-18   0.40186643E-16   0.28992900E-14   0.35751087E-16   0.66054276E-08   0.12044665E-19   0.66070805E-11   0.81296076E-15   0.74261606E-14   0.81228045E-14   0.46753489E-19   0.28986340E+04   0.29021891E+04   0.28624542E-01   0.24188871E+05   0.36415692E+07   0.64855578E-02  -0.70633166E+01   0.13524190E+04
  0.40109547E+00   0.66999103E-08   0.36176421E-05   0.22595210E-01   0.12215886E-16   0.77617870E+00   0.13703921E-01   0.18751854E+00   0.62572663E-13   0.23092946E-13   0.16653456E-18   0.40761451E-16   0.29491907E-14   0.42929339E-16   0.66928128E-08   0.15292908E-19   0.71877302E-11   0.93416043E-15   0.74708945E-14   0.81632652E-14   0.52349667E-19   0.29199308E+04   0.29232706E+04   0.28412150E-01   0.24188787E+05   0.36714952E+07   0.66807641E-02  -0.73031523E+01   0.13604189E+04
  0.40112386E+00   0.67884791E-08   0.39186263E-05   0.22847503E-01   0.12448866E-16   0.77599218E+00   0.13803323E-01   0.18735306E+00   0.62791936E-13   0.23128388E-13   0.17667476E-18   0.41337862E-16   0.29993139E-14   0.51215215E-16   0.67807691E-08   0.19262368E-19   0.77990092E-11   0.10680524E-14   0.75152278E-14   0.82031176E-14   0.58693786E-19   0.29407176E+04   0.29438691E+04   0.28207775E-01   0.24188718E+05   0.37007539E+07   0.68804916E-02  -0.75487853E+01   0.13681701E+04
  0.40115296E+00   0.68775939E-08   0.42333013E-05   0.23097556E-01   0.12684198E-16   0.77580728E+00   0.13897947E-01   0.18719297E+00   0.62996272E-13   0.23157678E-13   0.18705703E-18   0.41916459E-16   0.30496713E-14   0.60707673E-16   0.68692413E-08   0.24069039E-19   0.84403811E-11   0.12150735E-14   0.75591999E-14   0.82424036E-14   0.65891984E-19   0.29609720E+04   0.29639594E+04   0.28011331E-01   0.24188637E+05   0.37293109E+07   0.70848965E-02  -0.78003529E+01   0.13756711E+04
  0.40118278E+00   0.69671923E-08   0.45609273E-05   0.23345012E-01   0.12921996E-16   0.77562434E+00   0.13987400E-01   0.18703867E+00   0.63185535E-13   0.23180773E-13   0.19765869E-18   0.42497649E-16   0.31002776E-14   0.71500790E-16   0.69581678E-08   0.29836582E-19   0.91110949E-11   0.13755565E-14   0.76028557E-14   0.82811705E-14   0.74075199E-19   0.29806723E+04   0.29835177E+04   0.27822748E-01   0.24188539E+05   0.37571321E+07   0.72939389E-02  -0.80577740E+01   0.13829217E+04
  0.40121335E+00   0.70571983E-08   0.49005882E-05   0.23589485E-01   0.13162358E-16   0.77544367E+00   0.14071338E-01   0.18689059E+00   0.63359626E-13   0.23197646E-13   0.20845583E-18   0.43081768E-16   0.31511482E-14   0.83680880E-16   0.70474734E-08   0.36693783E-19   0.98101692E-11   0.15497178E-14   0.76462449E-14   0.83194700E-14   0.83387484E-19   0.29997979E+04   0.30025213E+04   0.27642014E-01   0.24188466E+05   0.37841849E+07   0.75077868E-02  -0.83211928E+01   0.13899220E+04
  0.40124468E+00   0.71475251E-08   0.52511999E-05   0.23830568E-01   0.13405417E-16   0.77526560E+00   0.14149409E-01   0.18674915E+00   0.63518491E-13   0.23208289E-13   0.21942513E-18   0.43669260E-16   0.32023000E-14   0.97323643E-16   0.71370727E-08   0.44772043E-19   0.10536407E-10   0.17376537E-14   0.76894254E-14   0.83573601E-14   0.93998063E-19   0.30183296E+04   0.30209489E+04   0.27469001E-01   0.24188370E+05   0.38104384E+07   0.77264213E-02  -0.85905442E+01   0.13966733E+04
  0.40127680E+00   0.72380730E-08   0.56115104E-05   0.24067831E-01   0.13651319E-16   0.77509049E+00   0.14221250E-01   0.18661480E+00   0.63662123E-13   0.23212716E-13   0.23054200E-18   0.44260893E-16   0.32537515E-14   0.11249114E-15   0.72268674E-08   0.54201541E-19   0.11288403E-10   0.19393313E-14   0.77324610E-14   0.83949027E-14   0.10610276E-18   0.30362496E+04   0.30387809E+04   0.27303676E-01   0.24188290E+05   0.38358626E+07   0.79499945E-02  -0.88659497E+01   0.14031779E+04
  0.40130972E+00   0.73287245E-08   0.59801020E-05   0.24300813E-01   0.13900149E-16   0.77491871E+00   0.14286498E-01   0.18648798E+00   0.63790557E-13   0.23210964E-13   0.24178141E-18   0.44857192E-16   0.33055222E-14   0.12922904E-15   0.73167415E-08   0.65107242E-19   0.12064542E-10   0.21545790E-14   0.77753790E-14   0.84321624E-14   0.11992676E-18   0.30535415E+04   0.30559994E+04   0.27145921E-01   0.24188194E+05   0.38604299E+07   0.81785068E-02  -0.91473595E+01   0.14094387E+04
  0.40134346E+00   0.74193484E-08   0.63554130E-05   0.24529035E-01   0.14151927E-16   0.77475066E+00   0.14344786E-01   0.18636915E+00   0.63903882E-13   0.23203092E-13   0.25311817E-18   0.45458567E-16   0.33576332E-14   0.14756434E-15   0.74065655E-08   0.77604720E-19   0.12863037E-10   0.23830929E-14   0.78181576E-14   0.84692078E-14   0.13574422E-18   0.30701909E+04   0.30725883E+04   0.26995671E-01   0.24188106E+05   0.38841154E+07   0.84121056E-02  -0.94348860E+01   0.14154597E+04
  0.40137805E+00   0.75097950E-08   0.67357467E-05   0.24751992E-01   0.14406743E-16   0.77458674E+00   0.14395753E-01   0.18625877E+00   0.64002234E-13   0.23189186E-13   0.26452620E-18   0.46065258E-16   0.34101066E-14   0.16750321E-15   0.74961920E-08   0.91795019E-19   0.13681933E-10   0.26244292E-14   0.78610107E-14   0.85061101E-14   0.15385535E-18   0.30861854E+04   0.30885337E+04   0.26852806E-01   0.24188009E+05   0.39068956E+07   0.86508067E-02  -0.97284924E+01   0.14212458E+04
  0.40141350E+00   0.75998941E-08   0.71192855E-05   0.24969155E-01   0.14664735E-16   0.77442738E+00   0.14439039E-01   0.18615729E+00   0.64085800E-13   0.23169354E-13   0.27598485E-18   0.46678446E-16   0.34629652E-14   0.18902910E-15   0.75854525E-08   0.10776000E-18   0.14519131E-10   0.28780014E-14   0.79039785E-14   0.85429420E-14   0.17462390E-18   0.31015147E+04   0.31038240E+04   0.26717231E-01   0.24187914E+05   0.39287498E+07   0.88947611E-02  -0.10028292E+02   0.14268029E+04
  0.40144984E+00   0.76894571E-08   0.75041243E-05   0.25179975E-01   0.14925835E-16   0.77427303E+00   0.14474299E-01   0.18606517E+00   0.64154816E-13   0.23143730E-13   0.28746867E-18   0.47298225E-16   0.35162337E-14   0.21210259E-15   0.76741609E-08   0.12555797E-18   0.15372422E-10   0.31430928E-14   0.79471148E-14   0.85797804E-14   0.19845858E-18   0.31161708E+04   0.31184500E+04   0.26588817E-01   0.24187815E+05   0.39496612E+07   0.91439960E-02  -0.10334260E+02   0.14321378E+04
  0.40148709E+00   0.77782743E-08   0.78882886E-05   0.25383886E-01   0.15190069E-16   0.77412415E+00   0.14501197E-01   0.18598286E+00   0.64209568E-13   0.23112475E-13   0.29895789E-18   0.47925451E-16   0.35699364E-14   0.23666050E-15   0.77621096E-08   0.14521935E-18   0.16239507E-10   0.34188550E-14   0.79904760E-14   0.86166653E-14   0.22584837E-18   0.31301482E+04   0.31324053E+04   0.26467439E-01   0.24187713E+05   0.39696148E+07   0.93986752E-02  -0.10646523E+02   0.14372581E+04
  0.40152526E+00   0.78661117E-08   0.82697586E-05   0.25580302E-01   0.15457324E-16   0.77398121E+00   0.14519420E-01   0.18591078E+00   0.64250390E-13   0.23075771E-13   0.31043087E-18   0.48560143E-16   0.36240973E-14   0.26261704E-15   0.78490671E-08   0.16674313E-18   0.17118020E-10   0.37043098E-14   0.80341155E-14   0.86534869E-14   0.25735461E-18   0.31434442E+04   0.31456857E+04   0.26352955E-01   0.24187610E+05   0.39885997E+07   0.96588331E-02  -0.10965064E+02   0.14421723E+04
  0.40156439E+00   0.79527134E-08   0.86465060E-05   0.25768625E-01   0.15727633E-16   0.77384468E+00   0.14528674E-01   0.18584935E+00   0.64277663E-13   0.23033826E-13   0.32187370E-18   0.49203488E-16   0.36787407E-14   0.28986461E-15   0.79347798E-08   0.19009468E-18   0.18005570E-10   0.39983670E-14   0.80780822E-14   0.86905470E-14   0.29363408E-18   0.31560587E+04   0.31582905E+04   0.26245208E-01   0.24187502E+05   0.40066090E+07   0.99246558E-02  -0.11290037E+02   0.14468898E+04
  0.40160450E+00   0.80378013E-08   0.90165250E-05   0.25948248E-01   0.16000799E-16   0.77371507E+00   0.14528696E-01   0.18579896E+00   0.64291811E-13   0.22986869E-13   0.33326970E-18   0.49855691E-16   0.37338914E-14   0.31827660E-15   0.80189721E-08   0.21520447E-18   0.18899765E-10   0.42998360E-14   0.81224196E-14   0.87278546E-14   0.33544244E-18   0.31679943E+04   0.31702217E+04   0.26144040E-01   0.24187394E+05   0.40236385E+07   0.10196181E-01  -0.11621433E+02   0.14514205E+04
  0.40164562E+00   0.81210734E-08   0.93778600E-05   0.26118559E-01   0.16276615E-16   0.77359285E+00   0.14519253E-01   0.18575994E+00   0.64293301E-13   0.22935149E-13   0.34460546E-18   0.50517074E-16   0.37895729E-14   0.34770983E-15   0.81013443E-08   0.24196801E-18   0.19798240E-10   0.46074335E-14   0.81671610E-14   0.87654265E-14   0.38366858E-18   0.31792569E+04   0.31814842E+04   0.26049263E-01   0.24187277E+05   0.40396882E+07   0.10473626E-01  -0.11959448E+02   0.14557754E+04
  0.40168776E+00   0.82022036E-08   0.97286369E-05   0.26278944E-01   0.16554832E-16   0.77347852E+00   0.14500155E-01   0.18573263E+00   0.64282639E-13   0.22878934E-13   0.35587117E-18   0.51187974E-16   0.38458077E-14   0.37800807E-15   0.81815726E-08   0.27024698E-18   0.20698678E-10   0.49198002E-14   0.82123293E-14   0.88032784E-14   0.43933843E-18   0.31898549E+04   0.31920859E+04   0.25960699E-01   0.24187165E+05   0.40547626E+07   0.10757028E-01  -0.12304074E+02   0.14599657E+04
  0.40173095E+00   0.82808441E-08   0.10067096E-04   0.26428796E-01   0.16835164E-16   0.77337257E+00   0.14471249E-01   0.18571730E+00   0.64260363E-13   0.22818504E-13   0.36706022E-18   0.51868725E-16   0.39026174E-14   0.40900592E-15   0.82593114E-08   0.29987248E-18   0.21598844E-10   0.52355211E-14   0.82579356E-14   0.88414166E-14   0.50364357E-18   0.31998001E+04   0.32020377E+04   0.25878128E-01   0.24187039E+05   0.40688701E+07   0.11046649E-01  -0.12655567E+02   0.14640035E+04
  0.40177522E+00   0.83566270E-08   0.10391621E-04   0.26567518E-01   0.17117280E-16   0.77327547E+00   0.14432433E-01   0.18571417E+00   0.64227044E-13   0.22754153E-13   0.37816980E-18   0.52559665E-16   0.39600227E-14   0.44053313E-15   0.83341951E-08   0.33064894E-18   0.22496610E-10   0.55531483E-14   0.83039799E-14   0.88798375E-14   0.57796136E-18   0.32091069E+04   0.32113537E+04   0.25801355E-01   0.24186920E+05   0.40820230E+07   0.11342513E-01  -0.13013916E+02   0.14679009E+04
  0.40182060E+00   0.84291652E-08   0.10700764E-04   0.26694532E-01   0.17400807E-16   0.77318769E+00   0.14383656E-01   0.18572340E+00   0.64183274E-13   0.22686182E-13   0.38920016E-18   0.53261112E-16   0.40180427E-14   0.47241862E-15   0.84058383E-08   0.36235930E-18   0.23389962E-10   0.58712163E-14   0.83504481E-14   0.89185228E-14   0.66389013E-18   0.32177928E+04   0.32200510E+04   0.25730125E-01   0.24186783E+05   0.40942379E+07   0.11644945E-01  -0.13379455E+02   0.14716708E+04
  0.40186712E+00   0.84980528E-08   0.10993260E-04   0.26809284E-01   0.17685303E-16   0.77310967E+00   0.14324921E-01   0.18574512E+00   0.64129669E-13   0.22614896E-13   0.40015519E-18   0.53973331E-16   0.40766950E-14   0.50449463E-15   0.84738373E-08   0.39477049E-18   0.24277016E-10   0.61882585E-14   0.83973120E-14   0.89574405E-14   0.76327632E-18   0.32258777E+04   0.32281494E+04   0.25664230E-01   0.24186657E+05   0.41055346E+07   0.11953945E-01  -0.13752158E+02   0.14753260E+04
  0.40191480E+00   0.85628695E-08   0.11268053E-04   0.26911249E-01   0.17970250E-16   0.77304182E+00   0.14256290E-01   0.18577935E+00   0.64066856E-13   0.22540600E-13   0.41104160E-18   0.54696446E-16   0.41359952E-14   0.53660090E-15   0.85377731E-08   0.42764044E-18   0.25156028E-10   0.65028320E-14   0.84445291E-14   0.89965434E-14   0.87824592E-18   0.32333844E+04   0.32356713E+04   0.25603383E-01   0.24186507E+05   0.41159380E+07   0.12269914E-01  -0.14132461E+02   0.14788796E+04
  0.40196367E+00   0.86231831E-08   0.11524305E-04   0.26999937E-01   0.18255047E-16   0.77298455E+00   0.14177885E-01   0.18582609E+00   0.63995472E-13   0.22463598E-13   0.42186750E-18   0.55430362E-16   0.41959571E-14   0.56858825E-15   0.85972153E-08   0.46072459E-18   0.26025398E-10   0.68135371E-14   0.84920449E-14   0.90357725E-14   0.10112509E-17   0.32403379E+04   0.32426413E+04   0.25547364E-01   0.24186371E+05   0.41254763E+07   0.12592818E-01  -0.14520309E+02   0.14823446E+04
